trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,delayed,transport_type_encoded,weather_condition_encoded,event_type_encoded,season_encoded
T00551,2023-01-06,22:45:00,Metro,Route_1,Station_2,Station_29,22:46:00,23:12:00,1.5117189894550858,1.3873750268029765,-0.16741523792833543,-0.3794455393159451,-0.13328737876133365,1.2697909453081107,-0.29091106861062266,-1.1377744862991177,0,0,4,1,1,1,2,0
T00552,2023-01-06,23:00:00,Bus,Route_8,Station_40,Station_19,23:00:00,23:57:00,0.360559574041912,1.3873750268029765,-0.0367139826169642,-0.8713376048020031,0.2722816937573952,-0.9620708391229157,-0.4225375913686669,0.6419233024012229,0,1,4,1,0,3,1,0
T00553,2023-01-06,23:15:00,Metro,Route_6,Station_15,Station_33,23:19:00,23:53:00,-0.46169715125321203,1.3873750268029765,-0.4201043315303196,0.3092033523645361,-1.1182408405925321,-0.30462318169362107,2.8681254775824403,0.43657355755118354,0,0,4,1,1,1,1,0
T00554,2023-01-06,23:30:00,Bus,Route_5,Station_32,Station_36,23:30:00,00:15:00,0.8539136092189865,1.3873750268029765,-1.1084642761702082,0.26001414581593035,-1.292056157386273,1.6850210447371392,-0.4225375913686669,-0.7955249115490521,0,0,4,1,0,4,0,0
T00555,2023-01-06,23:45:00,Metro,Route_15,Station_39,Station_14,23:46:00,00:43:00,0.5250109191009369,-0.16474662696413808,-0.5159519187586586,1.6865011357254986,1.5469273502448286,-1.1523846346945534,2.8681254775824403,0.23122381270114425,0,0,4,1,1,4,1,0
T00556,2023-01-07,00:00:00,Metro,Route_15,Station_6,Station_14,00:01:00,00:29:00,1.5117189894550858,0.722180032331356,-0.5769458379039651,-0.13349950657291607,1.3731120334510876,0.6123432878788163,-0.29091106861062266,1.3606474093763603,0,0,5,1,1,3,1,0
T00557,2023-01-07,00:15:00,Train,Route_2,Station_1,Station_35,00:19:00,01:12:00,-0.7905998413712617,-0.38647829178801163,-0.0105737315546899,0.8994738309478058,1.1413582777260998,-0.8928658225514109,-0.4225375913686669,1.3264224519013539,1,0,5,1,2,5,1,0
T00558,2023-01-07,00:30:00,Metro,Route_1,Station_47,Station_30,00:33:00,01:03:00,1.6761703345141106,0.9439116971552295,0.5993654598983758,0.014068113072901326,1.0834198387948528,0.024100647021026277,-0.4225375913686669,0.16277389775113116,0,0,5,1,1,4,1,0
T00559,2023-01-07,00:45:00,Train,Route_11,Station_23,Station_28,00:48:00,01:23:00,1.6761703345141106,-1.051673286259632,1.6188352513270714,0.9978522440450174,1.1992967166573467,1.0621758955935967,-0.4225375913686669,-1.0693245713491046,0,0,5,0,2,3,1,0
T00560,2023-01-07,01:00:00,Metro,Route_10,Station_39,Station_17,01:04:00,01:49:00,0.03165688392386241,-0.38647829178801163,-1.2478789485023374,-0.9205268113506089,1.1992967166573467,-0.010501861264725949,-0.4225375913686669,0.8814980047262686,0,0,5,1,1,4,1,0
T00561,2023-01-07,01:15:00,Tram,Route_18,Station_17,Station_3,01:19:00,01:39:00,-0.9550511864302865,1.4982408592149132,1.287725404538264,-1.2648512571908495,-0.36504113448632153,1.0794771497364732,-0.38963096067915587,1.394872366851367,0,0,5,1,3,2,1,0
T00562,2023-01-07,01:30:00,Tram,Route_18,Station_34,Station_16,01:30:00,02:20:00,1.5117189894550858,-1.4951366159073791,-0.7599275953398849,0.40758176546174774,-0.5388564512800624,-0.23541816512211633,-0.4225375913686669,-0.5901751666990129,0,1,5,0,3,4,4,0
T00563,2023-01-07,01:45:00,Tram,Route_17,Station_41,Station_46,01:49:00,02:11:00,0.6894622641599617,-1.4951366159073791,0.31182269821335906,-1.658364909579696,1.0834198387948528,1.7542260613086438,-0.4225375913686669,1.2237475794763342,0,1,5,0,3,0,1,0
T00564,2023-01-07,02:00:00,Metro,Route_8,Station_29,Station_30,02:03:00,02:38:00,-1.1195025314893112,-1.4951366159073791,0.1549811918397135,-1.0680944309964262,1.6628042281073225,-0.2008156568363641,-0.29091106861062266,-1.41157414609917,0,1,5,0,1,3,1,0
T00565,2023-01-07,02:15:00,Train,Route_15,Station_9,Station_29,02:19:00,03:05:00,-0.46169715125321203,0.27871670268360893,0.189834859922746,0.26001414581593035,0.33022013268864214,-1.1869871429803058,-0.4225375913686669,1.46332228180138,0,0,5,1,2,1,0,0
T00566,2023-01-07,02:30:00,Train,Route_8,Station_13,Station_45,02:30:00,03:28:00,0.360559574041912,-0.38647829178801163,0.7649203832927792,-1.658364909579696,-1.3499945963175202,-0.3219244358364972,-0.4225375913686669,-1.0008746563990916,0,1,5,1,2,3,2,0
T00567,2023-01-07,02:45:00,Metro,Route_17,Station_6,Station_15,02:45:00,03:28:00,-0.6261484963122369,0.8330458647432927,-0.4201043315303196,-0.8221483982533973,-1.465871474180014,0.8718621000219589,-0.4225375913686669,-1.5826989334742028,0,0,5,1,1,5,0,0
T00568,2023-01-07,03:00:00,Tram,Route_12,Station_6,Station_46,03:00:00,03:53:00,0.360559574041912,0.8330458647432927,-0.6379397570492717,-1.7075541161283017,1.6048657891760756,1.2351884370223585,-0.29091106861062266,-0.24792559194894742,0,0,5,1,3,4,1,0
T00569,2023-01-07,03:15:00,Tram,Route_8,Station_20,Station_25,03:15:00,03:57:00,0.03165688392386241,-1.4951366159073791,1.2180180683721997,-1.658364909579696,-0.07534893983008666,-0.11430938612198324,-0.38963096067915587,-1.4457991035741766,0,0,5,0,3,3,2,0
T00570,2023-01-07,03:30:00,Train,Route_14,Station_3,Station_38,03:32:00,04:29:00,-0.2972458061941872,-1.3842707834954424,-0.9864764378795949,-0.42863474586455086,-0.8285486459362973,0.35282447573567366,-0.29091106861062266,-0.28215054942395396,0,0,5,0,2,2,1,0
T00571,2023-01-07,03:45:00,Tram,Route_4,Station_17,Station_42,03:49:00,04:10:00,1.347267644396061,0.9439116971552295,-1.1258911102117244,-1.658364909579696,-1.4079330352487671,1.217887182879482,-0.4225375913686669,-1.6169238909492094,0,1,5,1,3,3,3,0
T00572,2023-01-07,04:00:00,Bus,Route_1,Station_49,Station_47,04:01:00,04:57:00,1.347267644396061,-1.4951366159073791,-1.7009766335817575,0.7519062113019883,-0.9444255237987913,1.1140796580222254,-0.4225375913686669,-0.31637550689896055,0,0,5,0,0,2,1,0
T00573,2023-01-07,04:15:00,Train,Route_1,Station_12,Station_38,04:19:00,05:10:00,1.5117189894550858,-1.162539118671569,-1.0213301059626272,-1.2648512571908495,1.6048657891760756,0.5777407795930637,-0.4225375913686669,0.4707985150261901,0,0,5,0,2,4,0,0
T00574,2023-01-07,04:30:00,Tram,Route_19,Station_48,Station_23,04:32:00,05:16:00,0.1961082289828872,1.3873750268029765,0.05042018759061661,-0.8221483982533973,1.2572351555885937,1.1140796580222254,-0.4225375913686669,1.6002221117014062,0,1,5,1,3,1,1,0
T00575,2023-01-07,04:45:00,Train,Route_16,Station_47,Station_25,04:45:00,05:15:00,1.1828162993370361,1.3873750268029765,0.12012752375668131,-1.1172836375450321,-1.639686790973755,0.28361945916416886,-0.4225375913686669,-0.3506004643739671,0,0,5,1,2,4,1,0
T00576,2023-01-07,05:00:00,Bus,Route_14,Station_45,Station_42,05:02:00,05:24:00,0.5250109191009369,0.16785087027167217,-0.8644885995889819,0.604338591656171,-0.3071026955550746,-1.688723513123715,-0.4225375913686669,0.43657355755118354,0,1,5,1,0,5,1,0
T00577,2023-01-07,05:15:00,Train,Route_16,Station_1,Station_7,05:18:00,05:51:00,-0.6261484963122369,1.7199725240387869,-1.500568042104322,0.9978522440450174,0.040527938032407285,-1.5676147341235815,-0.4225375913686669,0.1285489402761246,0,1,5,1,2,0,1,0
T00578,2023-01-07,05:30:00,Train,Route_5,Station_17,Station_22,05:33:00,05:56:00,1.5117189894550858,1.7199725240387869,0.8433411364796021,0.9978522440450174,1.1413582777260998,1.6850210447371392,0.23559502242155453,1.3264224519013539,0,0,5,1,2,1,1,0
T00579,2023-01-07,05:45:00,Train,Route_9,Station_3,Station_17,05:49:00,06:31:00,-0.2972458061941872,-0.38647829178801163,0.8869082215833926,0.7027170047533825,1.1413582777260998,-1.204288397123182,-0.4225375913686669,-1.1377744862991177,0,0,5,1,2,1,1,0
T00580,2023-01-07,06:00:00,Train,Route_2,Station_26,Station_18,06:04:00,06:34:00,-1.4484052216073608,-0.8299416214357587,1.7233962555761682,0.45677097201035355,-1.0023639627300382,-0.30462318169362107,-0.4225375913686669,-1.2062244012491308,0,0,5,1,2,0,4,0
T00581,2023-01-07,06:15:00,Bus,Route_18,Station_15,Station_49,06:16:00,06:47:00,1.5117189894550858,1.165643361979103,1.383572991766603,1.1454198636908348,1.7207426670385695,1.5293097574512533,2.8681254775824403,1.2237475794763342,0,0,5,1,0,3,1,0
T00582,2023-01-07,06:30:00,Metro,Route_6,Station_36,Station_41,06:31:00,07:00:00,-1.4484052216073608,-0.38647829178801163,1.4707071619741838,0.16163573271871873,-0.7126717680738034,-1.0312758556944204,-0.4225375913686669,-0.17947567699893432,0,0,5,1,1,4,1,0
T00583,2023-01-07,06:45:00,Train,Route_9,Station_32,Station_10,06:48:00,07:30:00,-1.1195025314893112,-0.16474662696413808,1.0263228939155216,-0.7237699851561857,-0.7706102070050503,1.217887182879482,-0.4225375913686669,-0.5217252517489999,1,0,5,1,2,3,1,0
T00584,2023-01-07,07:00:00,Train,Route_1,Station_32,Station_10,07:00:00,07:41:00,0.6894622641599617,0.3895825350955457,0.39024345140018196,0.9486630374964116,0.8516660830698649,1.1313809121651013,2.8681254775824403,1.3264224519013539,0,1,5,1,2,3,1,0
T00585,2023-01-07,07:15:00,Tram,Route_9,Station_4,Station_7,07:17:00,08:02:00,0.8539136092189865,1.165643361979103,-1.308872867647644,1.0470414505936232,-0.13328737876133365,1.702322298880015,2.8681254775824403,0.5050234725011966,0,1,5,1,3,4,0,0
T00586,2023-01-07,07:30:00,Train,Route_16,Station_18,Station_48,07:31:00,08:13:00,-0.9550511864302865,1.7199725240387869,0.41638370246245593,0.26001414581593035,-1.0603024016612852,-0.7371545352655254,-0.4225375913686669,-0.24792559194894742,0,1,5,1,2,5,4,0
T00587,2023-01-07,07:45:00,Tram,Route_13,Station_49,Station_50,07:46:00,08:33:00,1.347267644396061,-1.2734049510835057,-1.5615619612496283,1.6865011357254986,0.2722816937573952,-0.6160457562653922,-0.38963096067915587,-1.5826989334742028,0,0,5,0,3,1,1,0
T00588,2023-01-07,08:00:00,Metro,Route_9,Station_19,Station_38,08:00:00,08:28:00,1.347267644396061,-0.27561245937607487,1.3312924896420544,0.6535277982047767,-0.4809180123488155,1.4255022325939966,-0.4225375913686669,-0.7612999540740456,0,0,5,1,1,2,1,0
T00589,2023-01-07,08:15:00,Bus,Route_13,Station_43,Station_27,08:15:00,08:38:00,0.6894622641599617,-1.4951366159073791,-0.0715676506999964,0.40758176546174774,0.5040354494823831,-0.8928658225514109,-0.29091106861062266,-1.6169238909492094,0,0,5,0,0,0,1,0
T00590,2023-01-07,08:30:00,Bus,Route_9,Station_35,Station_33,08:34:00,09:07:00,-1.4484052216073608,-0.38647829178801163,0.6777862130851984,-0.035121093475704475,-1.6976252299050019,0.197113188449788,2.8681254775824403,1.6344470691764128,0,0,5,1,0,1,1,0
T00591,2023-01-07,08:45:00,Metro,Route_11,Station_40,Station_1,08:47:00,09:20:00,1.347267644396061,-1.4951366159073791,-1.5702753782703862,-1.5107972899338784,0.38815857161988915,0.7334520668789494,-0.4225375913686669,1.1895226220013275,0,1,5,0,1,3,1,0
T00592,2023-01-07,09:00:00,Bus,Route_4,Station_14,Station_44,09:00:00,09:52:00,0.5250109191009369,1.2765091943910398,0.11141410673592311,0.7519062113019883,-0.5388564512800624,-0.7717570435512777,0.23559502242155453,-0.07680080457391468,0,1,5,1,0,0,1,0
T00593,2023-01-07,09:15:00,Metro,Route_2,Station_33,Station_34,09:16:00,10:03:00,1.0183649542780113,-1.4951366159073791,-0.6989336761945784,1.0470414505936232,-1.6976252299050019,1.5466110115941296,-0.38963096067915587,0.7103732173512359,1,0,5,0,1,2,3,0
T00594,2023-01-07,09:30:00,Metro,Route_6,Station_14,Station_4,09:31:00,10:28:00,-1.4484052216073608,0.9439116971552295,-0.7599275953398849,1.096230657142229,-1.523809913111261,0.5950420337359401,-0.4225375913686669,1.155297664526321,0,1,5,1,1,1,1,0
T00595,2023-01-07,09:45:00,Metro,Route_14,Station_34,Station_17,09:48:00,10:14:00,1.1828162993370361,-0.6082099566118851,-0.3939640804680455,0.014068113072901326,0.09846637696365426,-1.5503134799807055,-0.29091106861062266,-1.480024061049183,0,0,5,1,1,1,1,0
T00596,2023-01-07,10:00:00,Bus,Route_4,Station_4,Station_4,10:00:00,10:28:00,0.03165688392386241,-1.4951366159073791,-1.753257135706306,-1.2648512571908495,1.6048657891760756,-1.2388909054089343,-0.4225375913686669,0.025874067851104958,0,0,5,0,0,5,4,0
T00597,2023-01-07,10:15:00,Tram,Route_6,Station_24,Station_43,10:19:00,11:05:00,-0.6261484963122369,-0.053880794552201336,-0.12384815282454502,0.7027170047533825,-1.6976252299050019,-1.0485771098372965,-0.4225375913686669,0.6076983449262163,0,0,5,1,3,1,0,0
T00598,2023-01-07,10:30:00,Metro,Route_19,Station_29,Station_26,10:32:00,11:17:00,-0.9550511864302865,-0.8299416214357587,-0.054140816658480306,0.06325731962150713,-1.0023639627300382,-0.8582633142656585,2.8681254775824403,-1.035099613874098,0,0,5,1,1,1,1,0
T00599,2023-01-07,10:45:00,Train,Route_6,Station_19,Station_4,10:49:00,11:07:00,0.03165688392386241,0.5004483675074825,1.2528717364552318,-0.7729591917047914,0.9096045220011119,0.8199583375933303,-0.4225375913686669,-0.8297498690240588,1,1,5,1,2,2,0,0
T00600,2023-01-07,11:00:00,Bus,Route_2,Station_6,Station_1,11:01:00,11:33:00,-0.7905998413712617,0.3895825350955457,-0.19355548899060956,-1.1172836375450321,0.9675429609323588,-1.3946021926948198,-0.4225375913686669,-0.45327533679898674,0,1,5,1,0,2,2,0
T00601,2023-01-07,11:15:00,Metro,Route_18,Station_33,Station_7,11:19:00,11:59:00,1.0183649542780113,-0.27561245937607487,-0.48981166769638435,-0.8221483982533973,-0.7706102070050503,-0.4949369772652589,0.23559502242155453,-1.5826989334742028,0,0,5,1,1,0,1,0
T00602,2023-01-07,11:30:00,Metro,Route_13,Station_49,Station_30,11:31:00,12:04:00,1.6761703345141106,0.3895825350955457,1.7146828385554098,0.9978522440450174,-1.0603024016612852,1.4428034867368724,2.8681254775824403,1.155297664526321,0,0,5,1,1,3,1,0
T00603,2023-01-07,11:45:00,Train,Route_9,Station_40,Station_50,11:46:00,12:06:00,0.360559574041912,0.3895825350955457,0.23340194502653644,0.45677097201035355,-1.3499945963175202,0.21441444259266412,0.23559502242155453,0.3338986851261639,0,0,5,1,2,2,1,0
T00604,2023-01-07,12:00:00,Tram,Route_19,Station_19,Station_9,12:01:00,12:43:00,-0.6261484963122369,0.3895825350955457,-0.10642131878302875,1.1946090702394405,1.4310504723823347,-0.7890582976941539,-0.4225375913686669,-1.480024061049183,0,1,5,1,3,0,4,0
T00605,2023-01-07,12:15:00,Tram,Route_13,Station_1,Station_35,12:16:00,12:48:00,1.347267644396061,1.60910669162685,-0.028000565596206,1.588122722628287,1.1992967166573467,1.5985147740227583,-0.4225375913686669,1.1895226220013275,0,1,5,1,3,1,1,0
T00606,2023-01-07,12:30:00,Tram,Route_11,Station_5,Station_8,12:31:00,12:56:00,1.6761703345141106,-1.3842707834954424,1.069889979019312,1.0470414505936232,1.4310504723823347,-0.8582633142656585,-0.4225375913686669,-1.1377744862991177,0,1,5,0,3,0,2,0
T00607,2023-01-07,12:45:00,Metro,Route_1,Station_27,Station_24,12:48:00,13:40:00,0.360559574041912,-0.9408074538476954,-0.5682324208832071,0.8994738309478058,-1.581748352042508,1.4255022325939966,-0.4225375913686669,-1.6169238909492094,0,1,5,0,1,0,4,0
T00608,2023-01-07,13:00:00,Metro,Route_7,Station_16,Station_19,13:04:00,13:43:00,-1.1195025314893112,0.05698503785973542,-0.3939640804680455,0.06325731962150713,1.1413582777260998,0.8026570834504541,2.8681254775824403,-1.6169238909492094,0,0,5,1,1,0,1,0
T00609,2023-01-07,13:15:00,Metro,Route_15,Station_6,Station_36,13:18:00,14:01:00,-0.46169715125321203,0.3895825350955457,0.8781948045626343,0.06325731962150713,-0.24916425662382757,0.8545608458790828,-0.29091106861062266,-0.4875002942739933,1,0,5,1,1,4,1,0
T00610,2023-01-07,13:30:00,Bus,Route_1,Station_40,Station_50,13:33:00,14:26:00,-0.6261484963122369,-1.051673286259632,-1.500568042104322,-1.0680944309964262,0.040527938032407285,0.9410671165934636,-0.4225375913686669,-1.2404493587241374,0,0,5,0,0,0,1,0
T00611,2023-01-07,13:45:00,Train,Route_12,Station_13,Station_43,13:45:00,14:42:00,-1.4484052216073608,-0.8299416214357587,1.26158515347599,0.40758176546174774,0.33022013268864214,0.04140190116390239,-0.4225375913686669,-0.45327533679898674,0,0,5,1,2,2,1,0
T00612,2023-01-07,14:00:00,Metro,Route_7,Station_48,Station_27,14:00:00,14:49:00,0.6894622641599617,0.722180032331356,-0.25454940813591626,0.3092033523645361,-0.24916425662382757,1.1140796580222254,2.8681254775824403,-0.8297498690240588,0,1,5,1,1,4,1,0
T00613,2023-01-07,14:15:00,Train,Route_15,Station_35,Station_32,14:15:00,15:01:00,0.1961082289828872,0.722180032331356,0.2769690301303268,-1.7075541161283017,-1.581748352042508,1.1832846745937298,0.23559502242155453,1.155297664526321,1,1,5,1,2,3,1,0
T00614,2023-01-07,14:30:00,Train,Route_19,Station_19,Station_14,14:32:00,15:28:00,-0.7905998413712617,1.60910669162685,0.8869082215833926,-0.6253915720589741,0.793727644138618,-0.4603344689795066,-0.4225375913686669,-0.11102576204892123,0,0,5,1,2,0,1,0
T00615,2023-01-07,14:45:00,Tram,Route_1,Station_12,Station_18,14:45:00,15:19:00,0.6894622641599617,1.7199725240387869,-0.8296349315059496,1.3913658964338638,1.4310504723823347,-0.3219244358364972,-0.38963096067915587,-0.17947567699893432,0,0,5,1,3,5,1,0
T00616,2023-01-07,15:00:00,Bus,Route_17,Station_16,Station_28,15:04:00,15:45:00,-0.7905998413712617,-0.7190757890238219,1.3487193236835708,-0.3794455393159451,-0.13328737876133365,1.373598470165368,-0.4225375913686669,-0.17947567699893432,0,0,5,1,0,1,1,0
T00617,2023-01-07,15:15:00,Metro,Route_17,Station_43,Station_29,15:18:00,15:35:00,0.360559574041912,1.4982408592149132,1.662402336430862,-1.5599864964824843,0.793727644138618,0.11060691773540715,-0.29091106861062266,-0.11102576204892123,0,0,5,1,1,1,1,0
T00618,2023-01-07,15:30:00,Tram,Route_3,Station_10,Station_16,15:34:00,15:53:00,0.360559574041912,0.05698503785973542,-0.028000565596206,0.26001414581593035,-0.7706102070050503,1.2870921994509872,-0.38963096067915587,0.2654487701761508,0,0,5,1,3,4,1,0
T00619,2023-01-07,15:45:00,Tram,Route_12,Station_25,Station_35,15:45:00,16:33:00,0.03165688392386241,0.6113141999194192,1.5142742470779742,1.1946090702394405,0.4460970105511361,0.45663200059293063,-0.38963096067915587,-1.6169238909492094,0,0,5,1,3,1,0,0
T00620,2023-01-07,16:00:00,Metro,Route_6,Station_20,Station_47,16:02:00,16:20:00,-1.4484052216073608,0.5004483675074825,-1.753257135706306,-0.8713376048020031,0.9675429609323588,0.35282447573567366,-0.4225375913686669,0.8130480897762555,1,1,5,1,1,1,1,0
T00621,2023-01-07,16:15:00,Train,Route_11,Station_31,Station_31,16:17:00,16:56:00,-1.4484052216073608,0.05698503785973542,1.366146157725087,1.3421766898852578,-0.01741050089883969,-1.6022172424093342,-0.4225375913686669,-1.103549528824111,0,0,5,1,2,4,1,0
T00622,2023-01-07,16:30:00,Tram,Route_3,Station_4,Station_4,16:33:00,17:00:00,0.03165688392386241,0.27871670268360893,-0.672793425132304,1.2437982767880464,-1.639686790973755,-0.7371545352655254,-0.4225375913686669,0.1969988552261377,0,0,5,1,3,1,0,0
T00623,2023-01-07,16:45:00,Train,Route_8,Station_44,Station_37,16:49:00,17:14:00,1.347267644396061,-0.4973441241999484,-0.664080008111546,0.6535277982047767,-1.292056157386273,0.024100647021026277,2.8681254775824403,-1.103549528824111,1,0,5,1,2,0,1,0
T00624,2023-01-07,17:00:00,Bus,Route_14,Station_23,Station_17,17:01:00,17:36:00,1.5117189894550858,-1.4951366159073791,-0.9603361868173208,0.5551493851075652,-0.9444255237987913,0.3182219674499211,2.8681254775824403,1.3606474093763603,0,1,5,0,0,3,1,0
T00625,2023-01-07,17:15:00,Train,Route_14,Station_2,Station_39,17:19:00,18:10:00,0.5250109191009369,-1.4951366159073791,-0.6466531740700298,0.16163573271871873,0.38815857161988915,0.4739332547358067,0.23559502242155453,-0.31637550689896055,0,1,5,0,2,4,1,0
T00626,2023-01-07,17:30:00,Bus,Route_10,Station_22,Station_48,17:30:00,18:15:00,-1.283953876548336,0.722180032331356,-1.0126166889418693,-1.4616080833852727,0.2722816937573952,0.7680545751647019,2.8681254775824403,1.394872366851367,0,0,5,1,0,5,1,0
T00627,2023-01-07,17:45:00,Train,Route_2,Station_37,Station_46,17:46:00,18:25:00,-0.7905998413712617,-1.4951366159073791,1.400999825808119,0.8502846243991999,0.677850766276124,0.5604395254501876,-0.38963096067915587,-1.5826989334742028,0,1,5,0,2,4,2,0
T00628,2023-01-07,18:00:00,Tram,Route_14,Station_8,Station_26,18:02:00,18:32:00,0.6894622641599617,1.165643361979103,1.383572991766603,-0.5270131589617625,0.5040354494823831,1.2351884370223585,-0.4225375913686669,-0.11102576204892123,0,0,5,1,3,2,1,0
T00629,2023-01-07,18:15:00,Tram,Route_9,Station_7,Station_48,18:18:00,18:43:00,-1.4484052216073608,0.9439116971552295,-1.3960070378552247,1.4405551029824695,-1.1182408405925321,-0.6852507728368968,-0.29091106861062266,-0.8981997839740719,0,0,5,1,3,5,0,0
T00630,2023-01-07,18:30:00,Bus,Route_3,Station_14,Station_39,18:33:00,19:00:00,-0.7905998413712617,0.6113141999194192,-1.2565923655230955,-1.5107972899338784,-0.8864870848675442,0.5085357630215592,-0.4225375913686669,0.5392484299762031,0,0,5,1,0,2,1,0
T00631,2023-01-07,18:45:00,Metro,Route_8,Station_3,Station_41,18:47:00,19:15:00,1.6761703345141106,-0.27561245937607487,1.2528717364552318,1.4405551029824695,-1.639686790973755,-1.5330122258378294,-0.4225375913686669,-0.8639748264990653,0,0,5,1,1,4,1,0
T00632,2023-01-07,19:00:00,Bus,Route_16,Station_50,Station_4,19:00:00,19:25:00,-0.9550511864302865,1.0547775295671662,-0.3591104123850131,-1.363229670288061,0.38815857161988915,-0.04510436955047848,-0.4225375913686669,0.778823132301249,0,0,5,1,0,2,4,0
T00633,2023-01-07,19:15:00,Bus,Route_2,Station_16,Station_30,19:17:00,19:35:00,0.6894622641599617,-1.2734049510835057,-1.1607447782947566,0.16163573271871873,0.735789205207371,-0.7717570435512777,-0.4225375913686669,1.2579725369513406,0,1,5,0,0,5,1,0
T00634,2023-01-07,19:30:00,Train,Route_6,Station_19,Station_30,19:30:00,19:55:00,-0.6261484963122369,-0.8299416214357587,0.024279936528342455,0.3583925589131419,0.09846637696365426,-0.39112945240800195,-0.38963096067915587,0.3681236426011704,0,1,5,1,2,0,4,0
T00635,2023-01-07,19:45:00,Train,Route_12,Station_18,Station_22,19:46:00,20:17:00,1.6761703345141106,1.3873750268029765,-0.2981164932397066,-1.5107972899338784,0.56197388841363,-0.47763572312238284,-0.4225375913686669,1.4290973243263734,0,0,5,1,2,4,1,0
T00636,2023-01-07,20:00:00,Bus,Route_5,Station_16,Station_11,20:02:00,20:41:00,-0.9550511864302865,1.2765091943910398,-0.9864764378795949,-1.5599864964824843,-1.0023639627300382,-1.4984097175520772,-0.4225375913686669,-1.5142490185241897,0,0,5,1,0,4,1,0
T00637,2023-01-07,20:15:00,Tram,Route_2,Station_8,Station_2,20:15:00,21:05:00,-0.2972458061941872,-1.4951366159073791,0.7562069662720213,-1.7075541161283017,0.735789205207371,-0.09700813197910682,-0.38963096067915587,-0.24792559194894742,0,0,5,0,3,1,4,0
T00638,2023-01-07,20:30:00,Train,Route_16,Station_33,Station_44,20:31:00,21:11:00,0.6894622641599617,-1.3842707834954424,0.45123737054548846,0.9978522440450174,-0.7706102070050503,1.7369248071657672,-0.29091106861062266,1.2237475794763342,0,0,5,0,2,4,1,0
T00639,2023-01-07,20:45:00,Metro,Route_5,Station_49,Station_12,20:47:00,21:41:00,-0.1327944611351624,-1.4951366159073791,-1.4047204548759828,0.45677097201035355,-0.8864870848675442,-0.6679495186940206,-0.4225375913686669,-0.8297498690240588,0,0,5,0,1,4,4,0
T00640,2023-01-07,21:00:00,Train,Route_15,Station_12,Station_30,21:03:00,21:46:00,0.1961082289828872,-0.16474662696413808,1.4707071619741838,1.4405551029824695,0.15640481589490124,0.8372595917362063,-0.4225375913686669,-0.31637550689896055,0,0,5,1,2,0,1,0
T00641,2023-01-07,21:15:00,Train,Route_12,Station_11,Station_36,21:17:00,21:48:00,-0.9550511864302865,0.8330458647432927,0.189834859922746,-1.60917570303109,1.1992967166573467,0.197113188449788,-0.4225375913686669,0.7445981748262425,1,1,5,1,2,1,4,0
T00642,2023-01-07,21:30:00,Metro,Route_4,Station_5,Station_18,21:34:00,21:54:00,-1.4484052216073608,-0.38647829178801163,-0.881915433630498,-0.6745807786075799,-0.8285486459362973,-0.5814432479796399,-0.29091106861062266,0.16277389775113116,0,1,5,1,1,3,1,0
T00643,2023-01-07,21:45:00,Bus,Route_15,Station_27,Station_26,21:47:00,22:40:00,1.5117189894550858,-0.7190757890238219,-1.0300435229833853,0.9978522440450174,1.1992967166573467,-1.3946021926948198,-0.38963096067915587,-1.6511488484242158,0,0,5,1,0,2,0,0
T00644,2023-01-07,22:00:00,Metro,Route_11,Station_12,Station_7,22:04:00,22:51:00,1.1828162993370361,1.2765091943910398,-1.2827326165853696,-0.8713376048020031,-1.0023639627300382,-0.9620708391229157,-0.4225375913686669,-1.3088992736741505,0,0,5,1,1,5,1,0
T00645,2023-01-07,22:15:00,Bus,Route_16,Station_17,Station_1,22:16:00,23:08:00,0.03165688392386241,0.5004483675074825,-0.2719762421774323,-0.5270131589617625,1.4310504723823347,0.9929708790220919,2.8681254775824403,0.6419233024012229,0,0,5,1,0,3,1,0
T00646,2023-01-07,22:30:00,Bus,Route_6,Station_6,Station_26,22:32:00,22:56:00,-0.9550511864302865,-0.38647829178801163,-1.2827326165853696,0.604338591656171,-0.4809180123488155,-0.7371545352655254,-0.4225375913686669,0.2654487701761508,1,0,5,1,0,1,1,0
T00647,2023-01-07,22:45:00,Bus,Route_14,Station_33,Station_23,22:46:00,23:14:00,1.0183649542780113,0.722180032331356,-0.3068299102604647,-0.2318779196701277,-0.4229795734175685,-1.204288397123182,-0.4225375913686669,-0.45327533679898674,0,0,5,1,0,0,1,0
T00648,2023-01-07,23:00:00,Metro,Route_18,Station_5,Station_26,23:01:00,23:36:00,0.1961082289828872,0.9439116971552295,-1.2304521144608211,-0.2810671262187335,0.33022013268864214,-0.5641419938367637,-0.4225375913686669,1.155297664526321,0,0,5,1,1,5,1,0
T00649,2023-01-07,23:15:00,Bus,Route_12,Station_28,Station_45,23:15:00,00:04:00,-0.7905998413712617,-0.16474662696413808,0.5383715407530693,1.4897443095310754,0.735789205207371,0.3182219674499211,-0.4225375913686669,1.086847749576308,0,0,5,1,0,2,0,0
